sample_index,time_s,V_raw,I_raw,T,V_corr_raw,V_corr_raw_ema50,V_corr_raw_ema200,V_corr_raw_ema800,I_raw_ema50,I_raw_ema200,absI_ema50,absI_ema200,SOC_fraction,profile,temperature_C,file_name,end_index,seed,SOC_true_window_endpoint,SOC_pred_window_endpoint,abs_error
108,109.09313000000111,3.8360577,-1.2608526,25.0,3.9435446,3.948739,3.9519963,3.9532676,-0.55764,-0.24802162,0.64482737,0.2955258,0.8281247728526135,FUDS,25,NMC_25C_FUDS.csv,108.0,1.0,0.82812476,0.8277144,0.00041037798
109,110.10831999999937,3.825859,-1.3870984,25.0,3.9434083,3.9486337,3.9519536,3.9532552,-0.5740644,-0.2537028,0.6595253,0.30097002,0.8279611655082824,FUDS,25,NMC_25C_FUDS.csv,109.0,1.0,0.82796115,0.8274583,0.0005028248
110,111.10870000000432,3.8407524,-1.1541126,25.0,3.943257,3.948527,3.9519103,3.9532428,-0.5855501,-0.2581936,0.6693188,0.30522507,0.8277825317696252,FUDS,25,NMC_25C_FUDS.csv,110.0,1.0,0.8277825,0.8272565,0.000526011
111,112.12425000000076,3.862607,-0.83533716,25.0,3.9430926,3.9484196,3.9518661,3.9532301,-0.59049624,-0.26107213,0.67260617,0.30786902,0.8276360705565796,FUDS,25,NMC_25C_FUDS.csv,111.0,1.0,0.82763606,0.82710487,0.0005311966
112,113.12427000000025,3.9079351,-0.19236812,25.0,3.9429178,3.9483106,3.9518216,3.9532173,-0.58261275,-0.26072946,0.6630968,0.30729297,0.8275375370969144,FUDS,25,NMC_25C_FUDS.csv,112.0,1.0,0.82753754,0.8269995,0.0005380511
113,114.13986000000295,3.933513,0.14193965,25.0,3.942751,3.9482005,3.9517765,3.9532042,-0.5682657,-0.25872114,0.6527772,0.30646828,0.8275177232126838,FUDS,25,NMC_25C_FUDS.csv,113.0,1.0,0.82751775,0.8269122,0.0006055236
114,115.15550000000076,4.076944,2.1421874,25.0,3.9425607,3.948089,3.9517305,3.9531908,-0.5145951,-0.24674655,0.6822695,0.31562394,0.8275685134455018,FUDS,25,NMC_25C_FUDS.csv,114.0,1.0,0.82756853,0.82656145,0.0010070801
115,116.17107000000397,4.070792,1.9595914,25.0,3.9424329,3.9479768,3.951684,3.9531775,-0.46560293,-0.23574239,0.70756215,0.32382327,0.8278450088374255,FUDS,25,NMC_25C_FUDS.csv,115.0,1.0,0.82784504,0.82651746,0.0013275743
116,117.18670000000566,4.066421,1.8385832,25.0,3.942344,3.9478652,3.9516375,3.9531639,-0.41997698,-0.22539665,0.7299579,0.33137816,0.8280985974393319,FUDS,25,NMC_25C_FUDS.csv,116.0,1.0,0.8280986,0.8267535,0.001345098
117,118.18671000000177,4.049585,1.5595418,25.0,3.942287,3.9477549,3.9515908,3.9531503,-0.3807799,-0.21649423,0.74638474,0.33750367,0.828329142015407,FUDS,25,NMC_25C_FUDS.csv,117.0,1.0,0.82832915,0.82686067,0.0014684796
118,119.20229000000108,4.0295115,1.2454623,25.0,3.9422538,3.947646,3.9515443,3.9531367,-0.34857813,-0.20920269,0.75626713,0.34203213,0.8285255579918914,FUDS,25,NMC_25C_FUDS.csv,118.0,1.0,0.82852554,0.8271891,0.0013364553
119,120.21794000000227,4.0076566,0.9169341,25.0,3.9422395,3.9475389,3.9514978,3.953123,-0.32351932,-0.20358607,0.7594486,0.34489948,0.8286798829097862,FUDS,25,NMC_25C_FUDS.csv,119.0,1.0,0.82867986,0.82735753,0.001322329
120,121.21795000000566,3.9429023,-0.000199852,25.0,3.9422452,3.947434,3.9514518,3.9531095,-0.31711715,-0.20257168,0.74441445,0.34318027,0.8287749038744371,FUDS,25,NMC_25C_FUDS.csv,120.0,1.0,0.8287749,0.82754606,0.001228869
121,122.21797000000515,3.9417691,-1.92431e-05,25.0,3.9422412,3.9473312,3.9514058,3.953096,-0.3108382,-0.20156144,0.7296744,0.34146875,0.828774899238092,FUDS,25,NMC_25C_FUDS.csv,121.0,1.0,0.82877487,0.82748926,0.0012856126
122,123.23351000000548,3.9411216,-1.92431e-05,25.0,3.942232,3.94723,3.95136,3.9530823,-0.30468357,-0.20055625,0.7152263,0.33976576,0.828774895529016,FUDS,25,NMC_25C_FUDS.csv,122.0,1.0,0.82877487,0.827663,0.001111865
123,124.23352000000159,3.9407978,-1.92431e-05,25.0,3.94222,3.947131,3.9513144,3.9530687,-0.29865083,-0.19955605,0.7010642,0.33807126,0.8287748922835745,FUDS,25,NMC_25C_FUDS.csv,123.0,1.0,0.82877487,0.8276753,0.0010995865
124,125.24920000000566,3.940636,-1.92431e-05,25.0,3.9422066,3.9470334,3.951269,3.9530551,-0.2927375,-0.19856086,0.6871826,0.33638522,0.8287748890381329,FUDS,25,NMC_25C_FUDS.csv,124.0,1.0,0.82877487,0.8278476,0.00092726946
125,126.26478000000498,3.940474,-1.92431e-05,25.0,3.942192,3.9469376,3.9512239,3.9530416,-0.28694132,-0.19757064,0.6735759,0.3347076,0.8287748844017878,FUDS,25,NMC_25C_FUDS.csv,125.0,1.0,0.82877487,0.8278703,0.0009045601
126,127.26481000000058,3.940474,-1.92431e-05,25.0,3.9421778,3.9468434,3.9511786,3.953028,-0.28125986,-0.19658534,0.66023856,0.33303833,0.8287748802290773,FUDS,25,NMC_25C_FUDS.csv,126.0,1.0,0.82877487,0.8279278,0.0008470416
127,128.2803600000043,3.940636,-1.92431e-05,25.0,3.942165,3.9467506,3.9511337,3.9530144,-0.27569094,-0.19560497,0.64716536,0.3313774,0.8287748765200013,FUDS,25,NMC_25C_FUDS.csv,127.0,1.0,0.82877487,0.8278864,0.00088846684
128,129.2803800000038,3.9403121,-1.92431e-05,25.0,3.9421494,3.9466596,3.951089,3.9530008,-0.27023226,-0.19462948,0.634351,0.32972473,0.8287748718836562,FUDS,25,NMC_25C_FUDS.csv,128.0,1.0,0.82877487,0.82796925,0.0008056164
129,130.29596999999922,3.940474,-1.92431e-05,25.0,3.9421353,3.94657,3.951044,3.9529872,-0.2648817,-0.19365886,0.62179035,0.32808033,0.8287748672473111,FUDS,25,NMC_25C_FUDS.csv,129.0,1.0,0.82877487,0.82803524,0.00073963404
130,131.2959800000026,3.940474,-1.92431e-05,25.0,3.9421215,3.946482,3.9509997,3.9529736,-0.25963706,-0.19269307,0.6094785,0.3264441,0.828774863538235,FUDS,25,NMC_25C_FUDS.csv,130.0,1.0,0.82877487,0.82809424,0.00068062544
131,132.2959899999987,3.940636,-1.92431e-05,25.0,3.9421093,3.9463954,3.9509554,3.9529603,-0.25449628,-0.19173211,0.5974104,0.32481605,0.8287748593655245,FUDS,25,NMC_25C_FUDS.csv,131.0,1.0,0.82877487,0.828119,0.0006558895
132,133.31172000000515,3.9403121,-1.92431e-05,25.0,3.942094,3.9463103,3.950911,3.9529467,-0.2494573,-0.19077593,0.58558124,0.3231961,0.828774857047352,FUDS,25,NMC_25C_FUDS.csv,132.0,1.0,0.82877487,0.8281472,0.0006276965
133,134.3271900000036,3.940474,-1.92431e-05,25.0,3.9420805,3.9462264,3.9508672,3.952933,-0.2445181,-0.18982454,0.57398635,0.32158428,0.8287748538019105,FUDS,25,NMC_25C_FUDS.csv,133.0,1.0,0.82877487,0.828097,0.0006778836
134,135.3428200000053,3.940636,-1.92431e-05,25.0,3.9420683,3.946144,3.9508233,3.9529195,-0.2396767,-0.18887788,0.56262106,0.31998047,0.8287748505564689,FUDS,25,NMC_25C_FUDS.csv,134.0,1.0,0.82877487,0.8281079,0.000666976
135,136.3428500000009,3.9407978,-1.92431e-05,25.0,3.9420578,3.9460633,3.9507794,3.952906,-0.23493116,-0.18793593,0.55148077,0.31838465,0.8287748463837584,FUDS,25,NMC_25C_FUDS.csv,135.0,1.0,0.82877487,0.8281016,0.00067329407
136,137.35835000000225,3.9407978,-1.92431e-05,25.0,3.942047,3.9459836,3.950736,3.9528923,-0.2302796,-0.1869987,0.5405611,0.31679678,0.8287748422110478,FUDS,25,NMC_25C_FUDS.csv,136.0,1.0,0.82877487,0.8281731,0.0006017685
137,138.35842000000412,3.940636,-1.92431e-05,25.0,3.9420354,3.9459054,3.9506927,3.9528787,-0.22572014,-0.18606614,0.52985764,0.31521687,0.8287748380383373,FUDS,25,NMC_25C_FUDS.csv,137.0,1.0,0.8287748,0.82814276,0.00063204765
138,139.37404000000242,3.9407978,-0.000199852,25.0,3.9420252,3.9458287,3.9506493,3.9528651,-0.22125453,-0.18513912,0.5193697,0.3136457,0.8287748343292612,FUDS,25,NMC_25C_FUDS.csv,138.0,1.0,0.8287748,0.8281661,0.00060868263
139,140.3740800000014,3.9407978,-0.000380462,25.0,3.9420152,3.945753,3.9506063,3.9528515,-0.21688093,-0.18421763,0.50909305,0.31208327,0.8287748278383782,FUDS,25,NMC_25C_FUDS.csv,139.0,1.0,0.8287748,0.82817626,0.00059854984
140,141.38965000000462,3.9409597,-1.92431e-05,25.0,3.9420063,3.945679,3.9505634,3.9528382,-0.21258679,-0.18329895,0.4990127,0.31052685,0.8287748204202261,FUDS,25,NMC_25C_FUDS.csv,140.0,1.0,0.8287748,0.82829374,0.0004810691
141,142.40527000000293,3.9409597,-1.92431e-05,25.0,3.9419975,3.945606,3.9505208,3.9528246,-0.20837766,-0.18238483,0.489132,0.3089782,0.828774815783881,FUDS,25,NMC_25C_FUDS.csv,141.0,1.0,0.8287748,0.8282762,0.00049859285
142,143.42089000000124,3.9409597,-1.92431e-05,25.0,3.9419887,3.9455345,3.950478,3.952811,-0.20425189,-0.18147528,0.4794469,0.30743727,0.8287748106839015,FUDS,25,NMC_25C_FUDS.csv,142.0,1.0,0.8287748,0.8283233,0.00045150518
143,144.43652000000293,3.9411216,-1.92431e-05,25.0,3.9419816,3.9454641,3.9504356,3.9527974,-0.20020781,-0.18057026,0.4699536,0.305904,0.8287748060475564,FUDS,25,NMC_25C_FUDS.csv,143.0,1.0,0.8287748,0.828316,0.00045883656
144,145.45213000000513,3.9409597,-0.000199852,25.0,3.941973,3.945395,3.9503934,3.952784,-0.19624738,-0.17967066,0.46065184,0.30437928,0.8287748018748459,FUDS,25,NMC_25C_FUDS.csv,144.0,1.0,0.8287748,0.828358,0.00041681528
145,146.46774000000005,3.9412835,-1.92431e-05,25.0,3.9419672,3.945327,3.9503515,3.9527705,-0.19236182,-0.17877465,0.45153072,0.3028613,0.8287747967748663,FUDS,25,NMC_25C_FUDS.csv,145.0,1.0,0.8287748,0.82833016,0.00044465065
146,147.46775000000343,3.9411216,-1.92431e-05,25.0,3.9419603,3.9452603,3.9503098,3.952757,-0.18855317,-0.1778831,0.44259018,0.30135086,0.8287747926021557,FUDS,25,NMC_25C_FUDS.csv,146.0,1.0,0.8287748,0.82845783,0.0003169775
147,148.46777999999904,3.9411216,-1.92431e-05,25.0,3.9419532,3.945195,3.950268,3.9527435,-0.18481995,-0.17699601,0.43382668,0.29984796,0.8287747879658107,FUDS,25,NMC_25C_FUDS.csv,147.0,1.0,0.8287748,0.8284856,0.00028920174
148,149.48337000000174,3.9414454,-1.92431e-05,25.0,3.941949,3.9451306,3.9502265,3.95273,-0.18116066,-0.17611332,0.42523673,0.29835257,0.8287747824021966,FUDS,25,NMC_25C_FUDS.csv,148.0,1.0,0.8287748,0.8285403,0.00023448467
149,150.49902000000293,3.9414454,-1.92431e-05,25.0,3.9419448,3.9450676,3.950185,3.9527166,-0.17757381,-0.17523505,0.41681686,0.29686463,0.8287747786931206,FUDS,25,NMC_25C_FUDS.csv,149.0,1.0,0.82877475,0.82846624,0.00030851364
150,151.51407000000472,3.9412835,-1.92431e-05,25.0,3.941939,3.9450057,3.950144,3.952703,-0.17405799,-0.17436117,0.4085637,0.2953841,0.8287747749840445,FUDS,25,NMC_25C_FUDS.csv,150.0,1.0,0.82877475,0.828484,0.00029075146
151,152.5144700000019,3.9412835,-0.000199852,25.0,3.9419339,3.9449449,3.950103,3.9526896,-0.17061538,-0.17349254,0.40047756,0.29391187,0.8287747703476994,FUDS,25,NMC_25C_FUDS.csv,151.0,1.0,0.82877475,0.8284667,0.0003080368
152,153.51466000000073,3.9414454,-1.92431e-05,25.0,3.9419298,3.944885,3.9500623,3.952676,-0.16723734,-0.17262733,0.39254797,0.29244608,0.828774767102258,FUDS,25,NMC_25C_FUDS.csv,152.0,1.0,0.82877475,0.82848823,0.00028651953
153,154.53018000000156,3.9414454,-1.92431e-05,25.0,3.9419258,3.9448266,3.9500217,3.9526627,-0.1639262,-0.17176645,0.38477537,0.29098758,0.8287747629295473,FUDS,25,NMC_25C_FUDS.csv,153.0,1.0,0.82877475,0.8284365,0.00033825636
154,155.54579999999987,3.9414454,-1.92431e-05,25.0,3.9419217,3.944769,3.9499815,3.9526494,-0.16068064,-0.17090985,0.3771567,0.28953636,0.8287747596841059,FUDS,25,NMC_25C_FUDS.csv,154.0,1.0,0.82877475,0.8284875,0.00028723478
155,156.56142000000546,3.9416072,-1.92431e-05,25.0,3.941919,3.9447126,3.9499412,3.9526358,-0.15749933,-0.17005754,0.36968887,0.2880924,0.8287747550477608,FUDS,25,NMC_25C_FUDS.csv,155.0,1.0,0.82877475,0.82849073,0.00028401613
156,157.56147000000055,3.9416072,-1.92431e-05,25.0,3.9419165,3.944657,3.949901,3.9526224,-0.154381,-0.16920947,0.3623689,0.28665563,0.8287747518023193,FUDS,25,NMC_25C_FUDS.csv,156.0,1.0,0.82877475,0.8285443,0.00023043156
157,158.57654000000184,3.9414454,-1.92431e-05,25.0,3.9419127,3.9446027,3.9498613,3.952609,-0.15132444,-0.16836561,0.3551939,0.28522602,0.8287747476296087,FUDS,25,NMC_25C_FUDS.csv,157.0,1.0,0.82877475,0.8285053,0.0002694726
158,159.57676000000356,3.9416072,-1.92431e-05,25.0,3.94191,3.9445496,3.9498217,3.9525957,-0.1483284,-0.16752599,0.34816098,0.28380355,0.8287747434568982,FUDS,25,NMC_25C_FUDS.csv,158.0,1.0,0.82877475,0.8284748,0.00029993057
159,160.59274000000005,3.9417691,-1.92431e-05,25.0,3.9419088,3.944497,3.9497821,3.9525824,-0.14539167,-0.16669054,0.34126732,0.28238818,0.8287747392841875,FUDS,25,NMC_25C_FUDS.csv,159.0,1.0,0.82877475,0.828404,0.0003707409
160,161.6082200000019,3.9417691,-1.92431e-05,25.0,3.9419076,3.9444458,3.9497428,3.952569,-0.14251311,-0.16585927,0.33451015,0.28097984,0.82877473232967,FUDS,25,NMC_25C_FUDS.csv,160.0,1.0,0.82877475,0.82839996,0.000374794
161,162.62392000000546,3.9417691,-1.92431e-05,25.0,3.9419065,3.9443955,3.9497037,3.9525557,-0.13969155,-0.16503213,0.3278868,0.27957854,0.8287747300114975,FUDS,25,NMC_25C_FUDS.csv,161.0,1.0,0.82877475,0.82837784,0.00039690733
162,163.6394900000014,3.8658447,-1.0527908,25.0,3.9419148,3.9443464,3.9496648,3.9525425,-0.15777212,-0.16945985,0.34224084,0.28343496,0.8286910425923357,FUDS,25,NMC_25C_FUDS.csv,162.0,1.0,0.82869107,0.8283705,0.00032055378
163,164.65512000000308,3.8350863,-1.4481444,25.0,3.9419076,3.9442983,3.9496262,3.9525292,-0.1833232,-0.17583732,0.3641392,0.28924397,0.8285227098851236,FUDS,25,NMC_25C_FUDS.csv,163.0,1.0,0.8285227,0.8282896,0.00023305416
164,165.6551299999992,3.804652,-1.837538,25.0,3.9418843,3.9442503,3.9495876,3.9525158,-0.21607885,-0.18412508,0.39331445,0.29696614,0.828304863794522,FUDS,25,NMC_25C_FUDS.csv,164.0,1.0,0.8283049,0.8279379,0.0003669858
165,166.65519000000495,3.7695227,-2.283643,25.0,3.941841,3.9442027,3.949549,3.9525025,-0.25701937,-0.19459647,0.43074548,0.30687472,0.828031838243238,FUDS,25,NMC_25C_FUDS.csv,165.0,1.0,0.82803184,0.82758826,0.00044357777
166,167.67073000000528,3.7240329,-2.8653855,25.0,3.9417722,3.9441545,3.94951,3.9524891,-0.30866846,-0.2079171,0.47895458,0.31963533,0.8276845871257822,FUDS,25,NMC_25C_FUDS.csv,166.0,1.0,0.8276846,0.82704,0.0006445646
167,168.67075000000477,3.6850183,-3.3467093,25.0,3.941674,3.9441054,3.9494712,3.9524755,-0.3688257,-0.22357188,0.5357399,0.33473295,0.8272763189255843,FUDS,25,NMC_25C_FUDS.csv,167.0,1.0,0.8272763,0.82654154,0.00073474646
168,169.6863300000041,3.71092,-2.9262507,25.0,3.9415338,3.9440546,3.9494317,3.952462,-0.4194661,-0.23705155,0.5830752,0.3476582,0.8268736866664363,FUDS,25,NMC_25C_FUDS.csv,168.0,1.0,0.82687366,0.8259952,0.00087845325
169,170.68637000000308,3.715291,-2.8254707,25.0,3.9413722,3.9440014,3.9493914,3.9524481,-0.4671082,-0.24996135,0.6274776,0.36001632,0.8265053369335349,FUDS,25,NMC_25C_FUDS.csv,169.0,1.0,0.82650536,0.8254308,0.0010745525
170,171.7019500000024,3.7551148,-2.23831,25.0,3.9411829,3.9439456,3.9493504,3.952434,-0.50218034,-0.25987828,0.65937424,0.36938435,0.8261871923267053,FUDS,25,NMC_25C_FUDS.csv,170.0,1.0,0.8261872,0.8250778,0.0011094213
171,172.70198000000528,3.8278017,-1.2203962,25.0,3.940983,3.943887,3.9493086,3.9524198,-0.51640195,-0.26466888,0.67048323,0.3736288,0.8259839275413043,FUDS,25,NMC_25C_FUDS.csv,171.0,1.0,0.82598394,0.82486254,0.0011214018
172,173.71760000000359,3.9364269,0.2734232,25.0,3.940776,3.9438255,3.9492662,3.9524052,-0.5007624,-0.26198512,0.6626209,0.373129,0.8259550584115449,FUDS,25,NMC_25C_FUDS.csv,172.0,1.0,0.82595503,0.8245451,0.0014099479
173,174.73326000000088,3.933513,0.1876338,25.0,3.9405992,3.9437616,3.9492228,3.9523904,-0.48713124,-0.25974265,0.6532155,0.37220386,0.8259828829727633,FUDS,25,NMC_25C_FUDS.csv,173.0,1.0,0.82598287,0.8244885,0.001494348
174,175.7488100000046,3.9271994,0.07565604,25.0,3.9404395,3.9436958,3.9491792,3.9523754,-0.4759873,-0.25806984,0.64177907,0.37072483,0.8259969547436423,FUDS,25,NMC_25C_FUDS.csv,174.0,1.0,0.82599694,0.8245761,0.0014208555
175,176.76454999999987,3.8692443,-0.7443101,25.0,3.9402986,3.9436285,3.9491348,3.9523604,-0.48130044,-0.26049498,0.6438093,0.37258807,0.825930113484241,FUDS,25,NMC_25C_FUDS.csv,175.0,1.0,0.8259301,0.824685,0.001245141
176,177.7797400000054,3.8779862,-0.61770296,25.0,3.9401543,3.9435596,3.94909,3.9523451,-0.4840014,-0.26227656,0.64329237,0.3738106,0.8258460987391182,FUDS,25,NMC_25C_FUDS.csv,176.0,1.0,0.8258461,0.8248639,0.0009821653
177,178.79523999999947,3.8775005,-0.6223988,25.0,3.9400103,3.9434893,3.9490447,3.9523296,-0.48674184,-0.26407266,0.64287865,0.37505043,0.8257999161060169,FUDS,25,NMC_25C_FUDS.csv,177.0,1.0,0.82579994,0.8247915,0.001008451
178,179.79546000000119,3.8566172,-0.9111931,25.0,3.9398715,3.9434178,3.948999,3.9523141,-0.49514654,-0.2673002,0.64819163,0.37772447,0.8256568116067917,FUDS,25,NMC_25C_FUDS.csv,178.0,1.0,0.82565683,0.8249223,0.00073450804
179,180.79565000000002,3.7654755,-2.151437,25.0,3.9397306,3.9433448,3.9489527,3.9522984,-0.5279433,-0.27669737,0.6779579,0.3865709,0.8254165701150322,FUDS,25,NMC_25C_FUDS.csv,179.0,1.0,0.82541656,0.824563,0.0008535385
180,181.8113400000002,3.9395027,0.27848026,25.0,3.939557,3.9432697,3.948906,3.9522824,-0.51197505,-0.2739284,0.6700477,0.38603178,0.8253772228454467,FUDS,25,NMC_25C_FUDS.csv,180.0,1.0,0.8253772,0.8246971,0.0006801486
181,182.8266900000017,4.024169,1.4074688,25.0,3.939402,3.9431932,3.9488585,3.9522665,-0.4739675,-0.26554242,0.68464965,0.39112622,0.8255278372963932,FUDS,25,NMC_25C_FUDS.csv,181.0,1.0,0.82552785,0.82426924,0.0012586117
182,183.82688000000053,3.970261,0.6126074,25.0,3.9392862,3.9431157,3.9488108,3.9522502,-0.45245188,-0.2611626,0.68322307,0.39223087,0.8256283597480875,FUDS,25,NMC_25C_FUDS.csv,182.0,1.0,0.82562834,0.8247113,0.00091701746
183,184.8425700000007,4.0447283,1.6151695,25.0,3.9391787,3.9430377,3.9487627,3.9522338,-0.41151023,-0.25180438,0.70167685,0.3983303,0.8258146796195782,FUDS,25,NMC_25C_FUDS.csv,183.0,1.0,0.82581466,0.82431984,0.0014948249
184,185.85801000000356,3.9812694,0.69857746,25.0,3.9391026,3.9429598,3.9487145,3.9522176,-0.38952902,-0.24706432,0.7016155,0.39982778,0.825929070770238,FUDS,25,NMC_25C_FUDS.csv,184.0,1.0,0.82592905,0.82481223,0.0011168122
185,186.85805999999866,3.9393408,0.10654023,25.0,3.93904,3.9428823,3.9486663,3.9522011,-0.3797062,-0.24530071,0.6898322,0.398365,0.8259558975900001,FUDS,25,NMC_25C_FUDS.csv,185.0,1.0,0.8259559,0.8246418,0.0013141036
186,187.8581600000034,3.8571029,-1.0229902,25.0,3.938981,3.942805,3.948618,3.9521844,-0.39244407,-0.24917945,0.6964292,0.40148035,0.8258468869177777,FUDS,25,NMC_25C_FUDS.csv,186.0,1.0,0.8258469,0.8248963,0.0009506345
187,188.87370999999985,3.8804145,-0.6787489,25.0,3.9389062,3.9427278,3.9485695,3.952168,-0.39811328,-0.25132194,0.6960791,0.40286323,0.8257501546781668,FUDS,25,NMC_25C_FUDS.csv,187.0,1.0,0.8257502,0.8248206,0.00092959404
188,189.88932000000204,3.814527,-1.5696945,25.0,3.938826,3.9426506,3.948521,3.9521513,-0.42131215,-0.25789735,0.71337783,0.40868282,0.8255627554655469,FUDS,25,NMC_25C_FUDS.csv,188.0,1.0,0.8255628,0.8247315,0.0008312464
189,190.90495999999985,3.7311559,-2.6786354,25.0,3.9387279,3.9425728,3.948472,3.9521346,-0.46601015,-0.26997083,0.7522926,0.42000425,0.8252313513754921,FUDS,25,NMC_25C_FUDS.csv,189.0,1.0,0.8252314,0.82437676,0.0008546114
190,191.92060000000492,3.6971598,-3.0884378,25.0,3.9385965,3.9424942,3.948423,3.9521177,-0.51793766,-0.284028,0.7985513,0.43331313,0.8248335826423078,FUDS,25,NMC_25C_FUDS.csv,190.0,1.0,0.8248336,0.8239906,0.0008429885
191,192.93619000000035,3.6264157,-3.9994311,25.0,3.938432,3.9424138,3.948373,3.9521005,-0.58687586,-0.30255863,0.861933,0.45109922,0.8243242110563802,FUDS,25,NMC_25C_FUDS.csv,191.0,1.0,0.8243242,0.82368803,0.0006361604
192,193.95180000000255,3.6213973,-3.9994311,25.0,3.9382267,3.9423308,3.9483223,3.952083,-0.654449,-0.32099688,0.9240596,0.46879658,0.8238010829710375,FUDS,25,NMC_25C_FUDS.csv,192.0,1.0,0.8238011,0.82319206,0.00060904026
193,194.96745999999985,3.6168644,-3.9996116,25.0,3.937985,3.9422448,3.9482708,3.9520655,-0.7206877,-0.33934405,0.9849596,0.4864066,0.8232779215040104,FUDS,25,NMC_25C_FUDS.csv,193.0,1.0,0.82327795,0.8228235,0.0004544258
194,195.98307000000204,3.6129792,-3.9994311,25.0,3.9377124,3.942155,3.948218,3.9520476,-0.78561115,-0.3575988,1.0446502,0.5039279,0.8227547878550535,FUDS,25,NMC_25C_FUDS.csv,194.0,1.0,0.8227548,0.8223331,0.00042170286
195,196.99870999999985,3.7170718,-2.5312583,25.0,3.937414,3.9420612,3.9481642,3.9520292,-0.82017726,-0.36843997,1.074087,0.5140392,0.8224134109867836,FUDS,25,NMC_25C_FUDS.csv,195.0,1.0,0.8224134,0.821996,0.00041741133
196,198.01430000000255,3.6086082,-3.9996116,25.0,3.9371095,3.941963,3.9481091,3.9520106,-0.8831343,-0.38655052,1.1320163,0.5314236,0.8218976774081703,FUDS,25,NMC_25C_FUDS.csv,196.0,1.0,0.8218977,0.8216304,0.00026726723
197,199.01432000000204,3.6772478,-3.0170972,25.0,3.9367852,3.9418604,3.9480526,3.9519916,-0.9253896,-0.39967042,1.1693434,0.543821,0.8215080709604569,FUDS,25,NMC_25C_FUDS.csv,197.0,1.0,0.82150805,0.8214728,3.5226345e-05
198,200.02958000000217,3.6037517,-3.9999728,25.0,3.9364455,3.9417534,3.9479947,3.9519722,-0.9862704,-0.417627,1.2253935,0.5610586,0.8209949712894699,FUDS,25,NMC_25C_FUDS.csv,198.0,1.0,0.820995,0.82086706,0.00012791157
199,201.02989000000525,3.6128173,-3.8327286,25.0,3.9360871,3.941641,3.9479353,3.9519525,-1.042634,-0.4346599,1.2770222,0.5773761,0.8204928133928148,FUDS,25,NMC_25C_FUDS.csv,199.0,1.0,0.8204928,0.8205509,5.811453e-05
200,202.04549000000407,3.6736863,-2.9217355,25.0,3.9356775,3.941523,3.9478743,3.9519322,-1.0798428,-0.44706425,1.3095897,0.58906865,0.8199743587432884,FUDS,25,NMC_25C_FUDS.csv,200.0,1.0,0.81997436,0.8199113,6.3061714e-05
201,203.04549000000407,3.6866372,-2.7492537,25.0,3.9352803,3.9413993,3.9478114,3.9519112,-1.1128993,-0.45854646,1.338097,0.5998426,0.8195987642576026,FUDS,25,NMC_25C_FUDS.csv,201.0,1.0,0.8195988,0.81914306,0.0004557371
202,204.04553999999916,3.6976454,-2.5923042,25.0,3.9348826,3.9412704,3.947747,3.95189,-1.1421934,-0.46918863,1.362932,0.6097801,0.819245046366063,FUDS,25,NMC_25C_FUDS.csv,202.0,1.0,0.81924504,0.8189188,0.00032621622
203,205.061099999999,3.8056233,-1.053152,25.0,3.9344428,3.9411352,3.9476807,3.9518683,-1.1404303,-0.47210115,1.3567979,0.6119914,0.8189106110336106,FUDS,25,NMC_25C_FUDS.csv,203.0,1.0,0.8189106,0.81827635,0.000634253
204,206.061099999999,3.8388097,-0.64316887,25.0,3.9340396,3.9409947,3.9476125,3.951846,-1.1305839,-0.47295436,1.3426671,0.61214685,0.8187770666778906,FUDS,25,NMC_25C_FUDS.csv,204.0,1.0,0.8187771,0.81825554,0.00052154064
205,207.07643000000098,3.8253734,-0.87615484,25.0,3.9336643,3.9408495,3.947543,3.9518232,-1.1255459,-0.47496533,1.3334296,0.61346364,0.8186932865318277,FUDS,25,NMC_25C_FUDS.csv,205.0,1.0,0.8186933,0.8180998,0.00059348345
206,208.07674000000407,3.84399,-0.6279977,25.0,3.9333014,3.9407,3.9474719,3.9518,-1.1156938,-0.47572857,1.3194611,0.6135361,0.8185799223315979,FUDS,25,NMC_25C_FUDS.csv,206.0,1.0,0.8185799,0.818092,0.00048792362
207,209.092349999999,3.8176029,-1.027686,25.0,3.93296,3.9405468,3.9473996,3.9517765,-1.1139511,-0.47848147,1.3136835,0.6156017,0.8184945871554032,FUDS,25,NMC_25C_FUDS.csv,207.0,1.0,0.81849456,0.8180161,0.00047844648
208,210.10795000000508,3.8179266,-1.0275054,25.0,3.9326243,3.9403899,3.947326,3.9517527,-1.1122394,-0.48121974,1.3080169,0.61765605,0.818360188784924,FUDS,25,NMC_25C_FUDS.csv,208.0,1.0,0.8183602,0.8179397,0.00042051077
209,211.10797000000457,3.8182504,-1.0275054,25.0,3.9322991,3.9402297,3.9472508,3.9517283,-1.1105615,-0.48394436,1.3024623,0.6197002,0.8182278489516496,FUDS,25,NMC_25C_FUDS.csv,209.0,1.0,0.8182278,0.81763744,0.000590384
210,212.10798000000068,3.818736,-1.0275054,25.0,3.9319806,3.9400663,3.9471748,3.9517035,-1.1089169,-0.48665538,1.2970178,0.62173414,0.8180955114365477,FUDS,25,NMC_25C_FUDS.csv,210.0,1.0,0.8180955,0.81754977,0.0005457401
